sheet,cell,row,column,column_letter,data_type,is_date,value,formula,style_id,number_format,font_name,font_size,bold,italic,underline,font_color_rgb,fill_type,fill_fg_rgb,align_h,align_v,wrap_text,text_rotation,border_left,border_right,border_top,border_bottom,locked,hidden_formula,hyperlink_target,comment_author,comment_text,merged_range,row_height,column_width
Cover,AF24,24,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B25,25,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE25,25,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF25,25,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B26,26,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE26,26,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF26,26,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B27,27,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE27,27,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF27,27,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B28,28,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE28,28,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF28,28,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B29,29,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE29,29,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF29,29,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B30,30,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE30,30,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF30,30,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B31,31,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE31,31,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF31,31,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B32,32,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE32,32,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF32,32,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B33,33,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,15.75,3.77734375
Cover,AE33,33,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,15.75,7.77734375
Cover,AF33,33,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,15.75,3.77734375
Cover,B34,34,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE34,34,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF34,34,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B35,35,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE35,35,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF35,35,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B36,36,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE36,36,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF36,36,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B37,37,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE37,37,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF37,37,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B38,38,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE38,38,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF38,38,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B39,39,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE39,39,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF39,39,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B40,40,2,B,n,False,,,94,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,thin,,,,False,False,,,,B40:E40,16.05,3.77734375
Cover,F40,40,6,F,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,F40:H40,16.05,3.77734375
Cover,I40,40,9,I,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,I40:Y40,16.05,5.21875
Cover,Z40,40,26,Z,n,False,,,96,General,Aptos,12.0,False,False,,,,00000000,left,center,,0,,,,,False,False,,,,Z40:AA40,16.05,6.21875
Cover,AB40,40,28,AB,n,False,,,96,General,Aptos,12.0,False,False,,,,00000000,left,center,,0,,,,,False,False,,,,AB40:AC40,16.05,3.77734375
Cover,AD40,40,30,AD,n,False,,,102,General,Aptos,12.0,False,False,,,,00000000,left,center,,0,,thin,,,False,False,,,,AD40:AE40,16.05,3.77734375
Cover,AF40,40,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B41,41,2,B,n,False,,,94,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,thin,,,,False,False,,,,B41:E41,16.05,3.77734375
Cover,F41,41,6,F,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,F41:H41,16.05,3.77734375
Cover,I41,41,9,I,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,I41:Y41,16.05,5.21875
Cover,Z41,41,26,Z,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,Z41:AA41,16.05,6.21875
Cover,AB41,41,28,AB,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,AB41:AC41,16.05,3.77734375
Cover,AD41,41,30,AD,n,False,,,103,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,thin,,,False,False,,,,AD41:AE41,16.05,3.77734375
Cover,AF41,41,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B42,42,2,B,n,False,,,94,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,thin,,,,False,False,,,,B42:E42,16.05,3.77734375
Cover,F42,42,6,F,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,F42:H42,16.05,3.77734375
Cover,I42,42,9,I,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,I42:Y42,16.05,5.21875
Cover,Z42,42,26,Z,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,Z42:AA42,16.05,6.21875
Cover,AB42,42,28,AB,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,AB42:AC42,16.05,3.77734375
Cover,AD42,42,30,AD,n,False,,,103,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,thin,,,False,False,,,,AD42:AE42,16.05,3.77734375
Cover,AF42,42,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B43,43,2,B,n,False,,,94,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,thin,,,,False,False,,,,B43:E43,15.75,3.77734375
Cover,F43,43,6,F,n,False,,,95,General,Aptos,12.0,False,False,,,,00000000,center,center,,0,,,,,False,False,,,,F43:H43,15.75,3.77734375
